fault,aircraft,test_case,changed_exec_lines,executed,max_count,reach
B_turbine_windmill_2db8e408,f15,throttle_step,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,throttle_step,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,throttle_step,1,1,28780,True
B2_wheel_spin_down_8a9fba1c,f15,throttle_step,4,4,71379,True
B2_sensor_fail_stuck_f543d634,f15,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,throttle_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,throttle_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,throttle_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,throttle_step,3,3,15887,True
B_pqrdot_5ad2694c,f15,elev_doublet,5,1,4331,True
B_piston_power_bcd3f980,f15,elev_doublet,3,0,0,False
B_turbine_windmill_2db8e408,f15,elev_doublet,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,elev_doublet,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,elev_doublet,1,1,21580,True
B2_wheel_spin_down_8a9fba1c,f15,elev_doublet,4,4,38979,True
B2_sensor_fail_stuck_f543d634,f15,elev_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,elev_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,elev_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,elev_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,elev_doublet,3,3,8687,True
B_pqrdot_5ad2694c,f15,elev_step,5,1,7929,True
B_piston_power_bcd3f980,f15,elev_step,3,0,0,False
B_turbine_windmill_2db8e408,f15,elev_step,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,elev_step,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,elev_step,1,1,28776,True
B2_wheel_spin_down_8a9fba1c,f15,elev_step,4,4,71361,True
B2_sensor_fail_stuck_f543d634,f15,elev_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,elev_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,elev_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,elev_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,elev_step,3,3,15883,True
B_pqrdot_5ad2694c,f15,aileron_step,5,1,4329,True
B_piston_power_bcd3f980,f15,aileron_step,3,0,0,False
B_turbine_windmill_2db8e408,f15,aileron_step,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,aileron_step,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,aileron_step,1,1,21576,True
B2_wheel_spin_down_8a9fba1c,f15,aileron_step,4,4,38961,True
B2_sensor_fail_stuck_f543d634,f15,aileron_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,aileron_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,aileron_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,aileron_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,aileron_step,3,3,8683,True
B_pqrdot_5ad2694c,f15,rudder_doublet,5,1,4331,True
B_piston_power_bcd3f980,f15,rudder_doublet,3,0,0,False
B_turbine_windmill_2db8e408,f15,rudder_doublet,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,rudder_doublet,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,rudder_doublet,1,1,21580,True
B2_wheel_spin_down_8a9fba1c,f15,rudder_doublet,4,4,38979,True
B2_sensor_fail_stuck_f543d634,f15,rudder_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,rudder_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,rudder_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,rudder_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,rudder_doublet,3,3,8687,True
B_pqrdot_5ad2694c,f15,bank_hold,5,1,6131,True
B_piston_power_bcd3f980,f15,bank_hold,3,0,0,False
B_turbine_windmill_2db8e408,f15,bank_hold,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,bank_hold,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,bank_hold,1,1,25180,True
B2_wheel_spin_down_8a9fba1c,f15,bank_hold,4,4,55179,True
B2_sensor_fail_stuck_f543d634,f15,bank_hold,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,bank_hold,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,bank_hold,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,bank_hold,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,bank_hold,3,3,12287,True
B_pqrdot_5ad2694c,f15,flap_extend,5,1,5531,True
B_piston_power_bcd3f980,f15,flap_extend,3,0,0,False
B_turbine_windmill_2db8e408,f15,flap_extend,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,flap_extend,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,flap_extend,1,1,23980,True
B2_wheel_spin_down_8a9fba1c,f15,flap_extend,4,4,49779,True
B2_sensor_fail_stuck_f543d634,f15,flap_extend,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,flap_extend,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,flap_extend,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,flap_extend,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,flap_extend,3,3,11087,True
B_pqrdot_5ad2694c,f15,engine_cut,5,1,5529,True
B_piston_power_bcd3f980,f15,engine_cut,3,0,0,False
B_turbine_windmill_2db8e408,f15,engine_cut,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,engine_cut,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,engine_cut,1,1,23976,True
B2_wheel_spin_down_8a9fba1c,f15,engine_cut,4,4,49761,True
B2_sensor_fail_stuck_f543d634,f15,engine_cut,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,engine_cut,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,engine_cut,3,3,11083,True
B_pqrdot_5ad2694c,f15,climbing_turn,5,1,6133,True
B_piston_power_bcd3f980,f15,climbing_turn,3,0,0,False
B_turbine_windmill_2db8e408,f15,climbing_turn,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,climbing_turn,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,climbing_turn,1,1,25184,True
B2_wheel_spin_down_8a9fba1c,f15,climbing_turn,4,4,55197,True
B2_sensor_fail_stuck_f543d634,f15,climbing_turn,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,climbing_turn,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,climbing_turn,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,climbing_turn,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,climbing_turn,3,3,12291,True
B_pqrdot_5ad2694c,f15,elev_doublet_distractor,5,1,5529,True
B_piston_power_bcd3f980,f15,elev_doublet_distractor,3,0,0,False
B_turbine_windmill_2db8e408,f15,elev_doublet_distractor,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,elev_doublet_distractor,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,elev_doublet_distractor,1,1,23976,True
B2_wheel_spin_down_8a9fba1c,f15,elev_doublet_distractor,4,4,49761,True
B2_sensor_fail_stuck_f543d634,f15,elev_doublet_distractor,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,elev_doublet_distractor,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,elev_doublet_distractor,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,elev_doublet_distractor,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,elev_doublet_distractor,3,3,11083,True
B_pqrdot_5ad2694c,f15,engine_restart,5,1,7929,True
B_piston_power_bcd3f980,f15,engine_restart,3,0,0,False
B_turbine_windmill_2db8e408,f15,engine_restart,2,2,2193,True
B2_turbine_throttle_init_c8af9244,f15,engine_restart,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,engine_restart,1,1,28776,True
B2_wheel_spin_down_8a9fba1c,f15,engine_restart,4,4,71361,True
B2_sensor_fail_stuck_f543d634,f15,engine_restart,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,engine_restart,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,engine_restart,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,engine_restart,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,engine_restart,3,3,15883,True
B_pqrdot_5ad2694c,f15,engine_stop,5,1,728,True
B_piston_power_bcd3f980,f15,engine_stop,3,0,0,False
B_turbine_windmill_2db8e408,f15,engine_stop,2,2,2,True
B2_turbine_throttle_init_c8af9244,f15,engine_stop,1,1,2,True
B2_turbine_thruster_inputs_20066483,f15,engine_stop,1,1,14374,True
B2_wheel_spin_down_8a9fba1c,f15,engine_stop,4,4,6552,True
B2_sensor_fail_stuck_f543d634,f15,engine_stop,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f15,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,f15,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f15,engine_stop,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f15,engine_stop,3,3,1481,True
B_pqrdot_5ad2694c,f16,cruise,5,1,7961,True
B_piston_power_bcd3f980,f16,cruise,3,0,0,False
B_turbine_windmill_2db8e408,f16,cruise,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,cruise,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,cruise,1,1,11017,True
B2_wheel_spin_down_8a9fba1c,f16,cruise,4,4,79610,True
B2_sensor_fail_stuck_f543d634,f16,cruise,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,cruise,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,cruise,3,3,15947,True
B_pqrdot_5ad2694c,f16,throttle_step,5,1,7953,True
B_piston_power_bcd3f980,f16,throttle_step,3,0,0,False
B_turbine_windmill_2db8e408,f16,throttle_step,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,throttle_step,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,throttle_step,1,1,11009,True
B2_wheel_spin_down_8a9fba1c,f16,throttle_step,4,4,79530,True
B2_sensor_fail_stuck_f543d634,f16,throttle_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,throttle_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,throttle_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,throttle_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,throttle_step,3,3,15931,True
B_pqrdot_5ad2694c,f16,elev_doublet,5,1,4339,True
B_piston_power_bcd3f980,f16,elev_doublet,3,0,0,False
B_turbine_windmill_2db8e408,f16,elev_doublet,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,elev_doublet,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,elev_doublet,1,1,7395,True
B2_wheel_spin_down_8a9fba1c,f16,elev_doublet,4,4,43390,True
B2_sensor_fail_stuck_f543d634,f16,elev_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,elev_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,elev_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,elev_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,elev_doublet,3,3,8703,True
B_pqrdot_5ad2694c,f16,elev_step,5,1,7957,True
B_piston_power_bcd3f980,f16,elev_step,3,0,0,False
B_turbine_windmill_2db8e408,f16,elev_step,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,elev_step,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,elev_step,1,1,11013,True
B2_wheel_spin_down_8a9fba1c,f16,elev_step,4,4,79570,True
B2_sensor_fail_stuck_f543d634,f16,elev_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,elev_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,elev_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,elev_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,elev_step,3,3,15939,True
B_pqrdot_5ad2694c,f16,aileron_step,5,1,4353,True
B_piston_power_bcd3f980,f16,aileron_step,3,0,0,False
B_turbine_windmill_2db8e408,f16,aileron_step,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,aileron_step,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,aileron_step,1,1,7409,True
B2_wheel_spin_down_8a9fba1c,f16,aileron_step,4,4,43530,True
B2_sensor_fail_stuck_f543d634,f16,aileron_step,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,aileron_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,aileron_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,aileron_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,aileron_step,3,3,8731,True
B_pqrdot_5ad2694c,f16,rudder_doublet,5,1,4329,True
B_piston_power_bcd3f980,f16,rudder_doublet,3,0,0,False
B_turbine_windmill_2db8e408,f16,rudder_doublet,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,rudder_doublet,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,rudder_doublet,1,1,7263,True
B2_wheel_spin_down_8a9fba1c,f16,rudder_doublet,4,4,43290,True
B2_sensor_fail_stuck_f543d634,f16,rudder_doublet,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,rudder_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,rudder_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,rudder_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,rudder_doublet,3,3,8683,True
B_pqrdot_5ad2694c,f16,bank_hold,5,1,6157,True
B_piston_power_bcd3f980,f16,bank_hold,3,0,0,False
B_turbine_windmill_2db8e408,f16,bank_hold,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,bank_hold,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,bank_hold,1,1,9213,True
B2_wheel_spin_down_8a9fba1c,f16,bank_hold,4,4,61570,True
B2_sensor_fail_stuck_f543d634,f16,bank_hold,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,bank_hold,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,bank_hold,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,bank_hold,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,bank_hold,3,3,12339,True
B_pqrdot_5ad2694c,f16,flap_extend,5,1,5557,True
B_piston_power_bcd3f980,f16,flap_extend,3,0,0,False
B_turbine_windmill_2db8e408,f16,flap_extend,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,flap_extend,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,flap_extend,1,1,8613,True
B2_wheel_spin_down_8a9fba1c,f16,flap_extend,4,4,55570,True
B2_sensor_fail_stuck_f543d634,f16,flap_extend,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,flap_extend,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,flap_extend,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,flap_extend,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,flap_extend,3,3,11139,True
B_pqrdot_5ad2694c,f16,engine_cut,5,1,754,True
B_piston_power_bcd3f980,f16,engine_cut,3,0,0,False
B_turbine_windmill_2db8e408,f16,engine_cut,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,engine_cut,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,engine_cut,1,1,3810,True
B2_wheel_spin_down_8a9fba1c,f16,engine_cut,4,4,7540,True
B2_sensor_fail_stuck_f543d634,f16,engine_cut,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,engine_cut,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,engine_cut,3,3,1533,True
B_pqrdot_5ad2694c,f16,climbing_turn,5,1,6157,True
B_piston_power_bcd3f980,f16,climbing_turn,3,0,0,False
B_turbine_windmill_2db8e408,f16,climbing_turn,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,climbing_turn,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,climbing_turn,1,1,9213,True
B2_wheel_spin_down_8a9fba1c,f16,climbing_turn,4,4,61570,True
B2_sensor_fail_stuck_f543d634,f16,climbing_turn,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,climbing_turn,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,climbing_turn,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,climbing_turn,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,climbing_turn,3,3,12339,True
B_pqrdot_5ad2694c,f16,elev_doublet_distractor,5,1,5557,True
B_piston_power_bcd3f980,f16,elev_doublet_distractor,3,0,0,False
B_turbine_windmill_2db8e408,f16,elev_doublet_distractor,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,elev_doublet_distractor,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,elev_doublet_distractor,1,1,8613,True
B2_wheel_spin_down_8a9fba1c,f16,elev_doublet_distractor,4,4,55570,True
B2_sensor_fail_stuck_f543d634,f16,elev_doublet_distractor,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,elev_doublet_distractor,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,elev_doublet_distractor,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,elev_doublet_distractor,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,elev_doublet_distractor,3,3,11139,True
B_pqrdot_5ad2694c,f16,engine_restart,5,1,756,True
B_piston_power_bcd3f980,f16,engine_restart,3,0,0,False
B_turbine_windmill_2db8e408,f16,engine_restart,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,engine_restart,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,engine_restart,1,1,3812,True
B2_wheel_spin_down_8a9fba1c,f16,engine_restart,4,4,7560,True
B2_sensor_fail_stuck_f543d634,f16,engine_restart,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,engine_restart,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,engine_restart,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,engine_restart,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,engine_restart,3,3,1537,True
B_pqrdot_5ad2694c,f16,engine_stop,5,1,756,True
B_piston_power_bcd3f980,f16,engine_stop,3,0,0,False
B_turbine_windmill_2db8e408,f16,engine_stop,2,2,1,True
B2_turbine_throttle_init_c8af9244,f16,engine_stop,1,1,1,True
B2_turbine_thruster_inputs_20066483,f16,engine_stop,1,1,3812,True
B2_wheel_spin_down_8a9fba1c,f16,engine_stop,4,4,7560,True
B2_sensor_fail_stuck_f543d634,f16,engine_stop,3,0,0,False
B2_atmosphere_high_altitude_61f1e8c3,f16,engine_stop,5,0,0,False
B2_load_factor_sign_c3fa7d22,f16,engine_stop,1,1,1,True
B2_propeller_inflow_angle_82cc3893,f16,engine_stop,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,f16,engine_stop,3,3,1537,True
B_pqrdot_5ad2694c,global5000,cruise,5,1,7651,True
B_piston_power_bcd3f980,global5000,cruise,3,0,0,False
B_turbine_windmill_2db8e408,global5000,cruise,2,2,2,True
B2_turbine_throttle_init_c8af9244,global5000,cruise,1,1,2,True
B2_turbine_thruster_inputs_20066483,global5000,cruise,1,1,25306,True
B2_wheel_spin_down_8a9fba1c,global5000,cruise,4,4,38255,True
B2_sensor_fail_stuck_f543d634,global5000,cruise,3,3,7651,True
B2_atmosphere_high_altitude_61f1e8c3,global5000,cruise,5,0,0,False
B2_load_factor_sign_c3fa7d22,global5000,cruise,1,1,1,True
B2_propeller_inflow_angle_82cc3893,global5000,cruise,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,global5000,cruise,3,3,15327,True
B_pqrdot_5ad2694c,global5000,throttle_step,5,1,7651,True
B_piston_power_bcd3f980,global5000,throttle_step,3,0,0,False
B_turbine_windmill_2db8e408,global5000,throttle_step,2,2,2,True
B2_turbine_throttle_init_c8af9244,global5000,throttle_step,1,1,2,True
B2_turbine_thruster_inputs_20066483,global5000,throttle_step,1,1,25306,True
B2_wheel_spin_down_8a9fba1c,global5000,throttle_step,4,4,38255,True
B2_sensor_fail_stuck_f543d634,global5000,throttle_step,3,3,7651,True
B2_atmosphere_high_altitude_61f1e8c3,global5000,throttle_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,global5000,throttle_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,global5000,throttle_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,global5000,throttle_step,3,3,15327,True
B_pqrdot_5ad2694c,global5000,elev_doublet,5,1,4051,True
B_piston_power_bcd3f980,global5000,elev_doublet,3,0,0,False
B_turbine_windmill_2db8e408,global5000,elev_doublet,2,2,2,True
B2_turbine_throttle_init_c8af9244,global5000,elev_doublet,1,1,2,True
B2_turbine_thruster_inputs_20066483,global5000,elev_doublet,1,1,18108,True
B2_wheel_spin_down_8a9fba1c,global5000,elev_doublet,4,4,20255,True
B2_sensor_fail_stuck_f543d634,global5000,elev_doublet,3,3,4051,True
B2_atmosphere_high_altitude_61f1e8c3,global5000,elev_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,global5000,elev_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,global5000,elev_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,global5000,elev_doublet,3,3,8127,True
B_pqrdot_5ad2694c,global5000,elev_step,5,1,7651,True
B_piston_power_bcd3f980,global5000,elev_step,3,0,0,False
B_turbine_windmill_2db8e408,global5000,elev_step,2,2,2,True
B2_turbine_throttle_init_c8af9244,global5000,elev_step,1,1,2,True
B2_turbine_thruster_inputs_20066483,global5000,elev_step,1,1,25308,True
B2_wheel_spin_down_8a9fba1c,global5000,elev_step,4,4,38255,True
B2_sensor_fail_stuck_f543d634,global5000,elev_step,3,3,7651,True
B2_atmosphere_high_altitude_61f1e8c3,global5000,elev_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,global5000,elev_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,global5000,elev_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,global5000,elev_step,3,3,15327,True
B_pqrdot_5ad2694c,global5000,aileron_step,5,1,4051,True
B_piston_power_bcd3f980,global5000,aileron_step,3,0,0,False
B_turbine_windmill_2db8e408,global5000,aileron_step,2,2,2,True
B2_turbine_throttle_init_c8af9244,global5000,aileron_step,1,1,2,True
B2_turbine_thruster_inputs_20066483,global5000,aileron_step,1,1,18108,True
B2_wheel_spin_down_8a9fba1c,global5000,aileron_step,4,4,20255,True
B2_sensor_fail_stuck_f543d634,global5000,aileron_step,3,3,4051,True
B2_atmosphere_high_altitude_61f1e8c3,global5000,aileron_step,5,0,0,False
B2_load_factor_sign_c3fa7d22,global5000,aileron_step,1,1,1,True
B2_propeller_inflow_angle_82cc3893,global5000,aileron_step,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,global5000,aileron_step,3,3,8127,True
B_pqrdot_5ad2694c,global5000,rudder_doublet,5,1,4051,True
B_piston_power_bcd3f980,global5000,rudder_doublet,3,0,0,False
B_turbine_windmill_2db8e408,global5000,rudder_doublet,2,2,2,True
B2_turbine_throttle_init_c8af9244,global5000,rudder_doublet,1,1,2,True
B2_turbine_thruster_inputs_20066483,global5000,rudder_doublet,1,1,18106,True
B2_wheel_spin_down_8a9fba1c,global5000,rudder_doublet,4,4,20255,True
B2_sensor_fail_stuck_f543d634,global5000,rudder_doublet,3,3,4051,True
B2_atmosphere_high_altitude_61f1e8c3,global5000,rudder_doublet,5,0,0,False
B2_load_factor_sign_c3fa7d22,global5000,rudder_doublet,1,1,1,True
B2_propeller_inflow_angle_82cc3893,global5000,rudder_doublet,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,global5000,rudder_doublet,3,3,8127,True
B_pqrdot_5ad2694c,global5000,bank_hold,5,1,5851,True
B_piston_power_bcd3f980,global5000,bank_hold,3,0,0,False
B_turbine_windmill_2db8e408,global5000,bank_hold,2,2,2,True
B2_turbine_throttle_init_c8af9244,global5000,bank_hold,1,1,2,True
B2_turbine_thruster_inputs_20066483,global5000,bank_hold,1,1,21706,True
B2_wheel_spin_down_8a9fba1c,global5000,bank_hold,4,4,29255,True
B2_sensor_fail_stuck_f543d634,global5000,bank_hold,3,3,5851,True
B2_atmosphere_high_altitude_61f1e8c3,global5000,bank_hold,5,0,0,False
B2_load_factor_sign_c3fa7d22,global5000,bank_hold,1,1,1,True
B2_propeller_inflow_angle_82cc3893,global5000,bank_hold,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,global5000,bank_hold,3,3,11727,True
B_pqrdot_5ad2694c,global5000,flap_extend,5,1,5251,True
B_piston_power_bcd3f980,global5000,flap_extend,3,0,0,False
B_turbine_windmill_2db8e408,global5000,flap_extend,2,2,2,True
B2_turbine_throttle_init_c8af9244,global5000,flap_extend,1,1,2,True
B2_turbine_thruster_inputs_20066483,global5000,flap_extend,1,1,20508,True
B2_wheel_spin_down_8a9fba1c,global5000,flap_extend,4,4,26255,True
B2_sensor_fail_stuck_f543d634,global5000,flap_extend,3,3,5251,True
B2_atmosphere_high_altitude_61f1e8c3,global5000,flap_extend,5,0,0,False
B2_load_factor_sign_c3fa7d22,global5000,flap_extend,1,1,1,True
B2_propeller_inflow_angle_82cc3893,global5000,flap_extend,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,global5000,flap_extend,3,3,10527,True
B_pqrdot_5ad2694c,global5000,engine_cut,5,1,5251,True
B_piston_power_bcd3f980,global5000,engine_cut,3,0,0,False
B_turbine_windmill_2db8e408,global5000,engine_cut,2,2,2,True
B2_turbine_throttle_init_c8af9244,global5000,engine_cut,1,1,2,True
B2_turbine_thruster_inputs_20066483,global5000,engine_cut,1,1,20508,True
B2_wheel_spin_down_8a9fba1c,global5000,engine_cut,4,4,26255,True
B2_sensor_fail_stuck_f543d634,global5000,engine_cut,3,3,5251,True
B2_atmosphere_high_altitude_61f1e8c3,global5000,engine_cut,5,0,0,False
B2_load_factor_sign_c3fa7d22,global5000,engine_cut,1,1,1,True
B2_propeller_inflow_angle_82cc3893,global5000,engine_cut,1,0,0,False
B2_atmosphere_gradient_fadeout_05b709c8,global5000,engine_cut,3,3,10527,True
B_pqrdot_5ad2694c,global5000,climbing_turn,5,1,5851,True
B_piston_power_bcd3f980,global5000,climbing_turn,3,0,0,False
B_turbine_windmill_2db8e408,global5000,climbing_turn,2,2,2,True
B2_turbine_throttle_init_c8af9244,global5000,climbing_turn,1,1,2,True
B2_turbine_thruster_inputs_20066483,global5000,climbing_turn,1,1,21708,True
