fault,set,kind,aircraft,test_case,n_matched,n_cand,n_missing,structural,propagated,es1_max,es1_output,es_max,observable,n_observable_outputs,n_flag_05,min_p,n_correct_flags,n_flags,n_flags_on_changed,reach,revealed,revealed_any_change,flagged_without_change,qtg,signal_es1,condition
B2_turbine_thruster_inputs_20066483,heldout,cpp,A320,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0151969606078784,0,0,0,True,False,False,False,False,False,no turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A320,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0151969606078784,0,0,0,True,False,False,False,False,False,no turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,A320,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0151969606078784,0,0,0,False,False,False,False,False,False,no turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A320,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0151969606078784,0,0,0,False,False,False,False,False,False,no turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,A320,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0151969606078784,0,0,0,True,False,False,False,False,False,no turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A320,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0151969606078784,0,0,0,False,False,False,False,False,False,no turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A320,engine_restart,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0151969606078784,0,0,0,True,False,False,False,False,False,no turbulence
B_elevator_drag_8819410c,development,model,A4,cruise,10,10,0,False,True,0.6095697991591451,accelerations/qdot-rad_sec2,0.8828456619831422,False,0.0,2.0,0.0361927614477104,0,0,0,True,False,False,False,True,False,no turbulence
B_pqrdot_5ad2694c,development,cpp,A4,cruise,10,10,0,False,True,0.5271934060079985,accelerations/pdot-rad_sec2,0.5476110115967963,False,0.0,1.0,0.043991201759648,0,0,0,True,False,False,False,True,False,no turbulence
B_turbine_windmill_2db8e408,development,cpp,A4,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.043991201759648,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.043991201759648,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.043991201759648,0,0,0,True,False,False,False,True,False,no turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.043991201759648,0,0,0,True,False,False,False,True,False,no turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.043991201759648,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.043991201759648,0,0,0,False,False,False,False,True,False,no turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.043991201759648,0,0,0,True,False,False,False,True,False,no turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.043991201759648,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,cruise,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,1.0,0.043991201759648,0,0,0,True,False,False,False,True,False,no turbulence
B_elevator_drag_8819410c,development,model,A4,throttle_step,10,10,0,False,True,0.0907614839941758,velocities/h-dot-fps,0.0811749566095655,False,0.0,0.0,0.2511497700459908,0,0,0,True,False,False,False,True,False,no turbulence
B_pqrdot_5ad2694c,development,cpp,A4,throttle_step,10,10,0,False,True,1.34323102087573,accelerations/pdot-rad_sec2,1.430193824118038,True,1.0,1.0,0.0001999600079984,1,1,1,True,True,True,False,True,True,no turbulence
B_turbine_windmill_2db8e408,development,cpp,A4,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2383523295340932,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2383523295340932,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2383523295340932,0,0,0,True,False,False,False,True,False,no turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2383523295340932,0,0,0,True,False,False,False,True,False,no turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2383523295340932,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2383523295340932,0,0,0,False,False,False,False,True,False,no turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2383523295340932,0,0,0,True,False,False,False,True,False,no turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2383523295340932,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,throttle_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.2383523295340932,0,0,0,True,False,False,False,True,False,no turbulence
B_elevator_drag_8819410c,development,model,A4,elev_doublet,10,10,0,False,True,0.656877342302303,accelerations/vdot-ft_sec2,0.6253867938446007,False,0.0,7.0,0.0153969206158768,0,0,0,True,False,False,False,True,False,no turbulence
B_pqrdot_5ad2694c,development,cpp,A4,elev_doublet,10,10,0,False,True,1.7239505063575216,accelerations/rdot-rad_sec2,1.6139744814245875,True,2.0,8.0,0.0001999600079984,2,2,2,True,True,True,False,True,True,no turbulence
B_turbine_windmill_2db8e408,development,cpp,A4,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.013997200559888,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.013997200559888,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.013997200559888,0,0,0,True,False,False,False,True,False,no turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.013997200559888,0,0,0,True,False,False,False,True,False,no turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.013997200559888,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.013997200559888,0,0,0,False,False,False,False,True,False,no turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.013997200559888,0,0,0,True,False,False,False,True,False,no turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.013997200559888,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,elev_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.013997200559888,0,0,0,True,False,False,False,True,False,no turbulence
B_elevator_drag_8819410c,development,model,A4,elev_step,10,10,0,False,True,0.2798599482568215,accelerations/udot-ft_sec2,0.3316134446681747,False,0.0,4.0,0.0223955208958208,0,0,0,True,False,False,False,True,False,no turbulence
B_pqrdot_5ad2694c,development,cpp,A4,elev_step,10,10,0,False,True,1.5307909801144532,accelerations/pdot-rad_sec2,1.6277792562411668,True,2.0,5.0,0.0001999600079984,2,2,2,True,True,True,False,True,True,no turbulence
B_turbine_windmill_2db8e408,development,cpp,A4,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.020995800839832,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.020995800839832,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.020995800839832,0,0,0,True,False,False,False,True,False,no turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.020995800839832,0,0,0,True,False,False,False,True,False,no turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.020995800839832,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.020995800839832,0,0,0,False,False,False,False,True,False,no turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.020995800839832,0,0,0,True,False,False,False,True,False,no turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.020995800839832,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,elev_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.020995800839832,0,0,0,True,False,False,False,True,False,no turbulence
B_elevator_drag_8819410c,development,model,A4,aileron_step,10,10,0,False,True,0.0011190900873819,accelerations/udot-ft_sec2,0.0032733736781347,False,0.0,1.0,0.0377924415116976,0,0,0,True,False,False,False,True,False,no turbulence
B_pqrdot_5ad2694c,development,cpp,A4,aileron_step,10,10,0,False,True,0.0419904975778373,accelerations/rdot-rad_sec2,0.0446547623530864,False,0.0,0.0,0.0711857628474305,0,0,0,True,False,False,False,True,False,no turbulence
B_turbine_windmill_2db8e408,development,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305,0,0,0,True,False,False,False,True,False,no turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305,0,0,0,True,False,False,False,True,False,no turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305,0,0,0,False,False,False,False,True,False,no turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305,0,0,0,True,False,False,False,True,False,no turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,aileron_step,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.0711857628474305,0,0,0,True,False,False,False,True,False,no turbulence
B_elevator_drag_8819410c,development,model,A4,rudder_doublet,10,10,0,False,True,0.007342109017434,velocities/h-dot-fps,0.0056906773348902,False,0.0,0.0,0.1095780843831233,0,0,0,True,False,False,False,True,False,no turbulence
B_pqrdot_5ad2694c,development,cpp,A4,rudder_doublet,10,10,0,False,True,0.0017715586495687,accelerations/qdot-rad_sec2,0.001616496528903,False,0.0,0.0,0.1071785642871425,0,0,0,True,False,False,False,True,False,no turbulence
B_turbine_windmill_2db8e408,development,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425,0,0,0,True,False,False,False,True,False,no turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425,0,0,0,True,False,False,False,True,False,no turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425,0,0,0,False,False,False,False,True,False,no turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425,0,0,0,True,False,False,False,True,False,no turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,rudder_doublet,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,0.0,0.1071785642871425,0,0,0,True,False,False,False,True,False,no turbulence
B_elevator_drag_8819410c,development,model,A4,bank_hold,10,10,0,False,True,0.0002868274354137,accelerations/udot-ft_sec2,0.0012591675427202,False,0.0,3.0,0.028994201159768,0,0,0,True,False,False,False,True,False,no turbulence
B_pqrdot_5ad2694c,development,cpp,A4,bank_hold,10,10,0,False,True,0.036237299823981,accelerations/rdot-rad_sec2,0.0339823172626899,False,0.0,4.0,0.028994201159768,0,0,0,True,False,False,False,True,False,no turbulence
B_turbine_windmill_2db8e408,development,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768,0,0,0,True,False,False,False,True,False,no turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768,0,0,0,True,False,False,False,True,False,no turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768,0,0,0,False,False,False,False,True,False,no turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768,0,0,0,True,False,False,False,True,False,no turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,bank_hold,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,3.0,0.028994201159768,0,0,0,True,False,False,False,True,False,no turbulence
B_elevator_drag_8819410c,development,model,A4,flap_extend,10,10,0,False,True,0.0075157346367369,velocities/vt-fps,0.0138150285854684,False,0.0,4.0,0.0355928814237152,0,0,0,True,False,False,False,True,False,no turbulence
B_pqrdot_5ad2694c,development,cpp,A4,flap_extend,10,10,0,False,True,5.272094043339894,accelerations/rdot-rad_sec2,6.033483379109912,True,2.0,8.0,0.0001999600079984,2,2,2,True,True,True,False,True,True,no turbulence
B_turbine_windmill_2db8e408,development,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136,0,0,0,True,False,False,False,True,False,no turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136,0,0,0,True,False,False,False,True,False,no turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136,0,0,0,True,False,False,False,True,False,no turbulence
B2_sensor_fail_stuck_f543d634,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_high_altitude_61f1e8c3,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136,0,0,0,False,False,False,False,True,False,no turbulence
B2_load_factor_sign_c3fa7d22,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136,0,0,0,True,False,False,False,True,False,no turbulence
B2_propeller_inflow_angle_82cc3893,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136,0,0,0,False,False,False,False,True,False,no turbulence
B2_atmosphere_gradient_fadeout_05b709c8,heldout,cpp,A4,flap_extend,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,6.0,0.0107978404319136,0,0,0,True,False,False,False,True,False,no turbulence
B_elevator_drag_8819410c,development,model,A4,climbing_turn,10,10,0,False,True,0.1422883437848449,accelerations/udot-ft_sec2,0.1804275541065174,False,0.0,2.0,0.0221955608878224,0,0,0,True,False,False,False,False,False,no turbulence
B_pqrdot_5ad2694c,development,cpp,A4,climbing_turn,10,10,0,False,True,0.0181582629865748,accelerations/rdot-rad_sec2,0.0189991982868647,False,0.0,2.0,0.0227954409118176,0,0,0,True,False,False,False,False,False,no turbulence
B_turbine_windmill_2db8e408,development,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176,0,0,0,True,False,False,False,False,False,no turbulence
B2_turbine_throttle_init_c8af9244,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176,0,0,0,True,False,False,False,False,False,no turbulence
B2_turbine_thruster_inputs_20066483,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176,0,0,0,True,False,False,False,False,False,no turbulence
B2_wheel_spin_down_8a9fba1c,heldout,cpp,A4,climbing_turn,10,10,0,False,False,0.0,position/h-sl-ft,0.0,False,0.0,2.0,0.0227954409118176,0,0,0,True,False,False,False,False,False,no turbulence
